2015 GEOID,State,2015 Geography Name,Note,2010 Census Total Population,2010 Census Urban Population,2010 Census Rural Population,"2010 Census 
Percent Rural",STATEFP,COUNTYFP,COUNTYNS,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
01085,AL,"Lowndes County, Alabama",,11299.0,0.0,11299.0,100.0,01,085,00161568,0500000US01085,01085,Lowndes,06,1854201378,23721835,"POLYGON ((-86.90830199999999 32.225028, -86.810313 32.224747, -86.864367 32.274918, -86.81491199999999 32.340803, -86.816107 32.30997, -86.781354 32.392494, -86.717897 32.402814, -86.496774 32.344437, -86.474479 32.331547, -86.484701 32.284492, -86.48062999999999 32.271457999999996, -86.458512 32.274091999999996, -86.448746 32.263594999999995, -86.422236 32.253717, -86.408771 32.244309, -86.408272 32.208976, -86.40627599999999 32.050731, -86.405005 31.963775, -86.44819799999999 31.964629, -86.85758299999999 31.962166999999997, -86.85657599999999 32.048352, -86.906956 32.04797, -86.90830199999999 32.225028))"
01087,AL,"Macon County, Alabama",,21452.0,9536.0,11916.0,55.547268319970165,01,087,00161569,0500000US01087,01087,Macon,06,1576855717,11345392,"POLYGON ((-86.023012 32.419978, -85.85262499999999 32.475747, -85.88614799999999 32.493052999999996, -85.797156 32.494236, -85.798585 32.581089, -85.712654 32.581834, -85.695854 32.595932999999995, -85.48934799999999 32.496936999999996, -85.438575 32.49709, -85.434045 32.409839999999996, -85.433543 32.234648, -85.856218 32.231975, -85.898539 32.305289, -85.89868899999999 32.274986999999996, -85.919293 32.274381999999996, -85.991283 32.336098, -86.023012 32.419978))"
01089,AL,"Madison County, Alabama",,334811.0,279763.0,55048.0,16.44151476504655,01,089,00161570,0500000US01089,01089,Madison,06,2076091216,28831382,"POLYGON ((-86.78362801716901 34.991924921992, -86.467798 34.990691999999996, -86.3187607654651 34.9910785804428, -86.311274 34.991098, -86.256968 34.937774999999995, -86.325569 34.937323, -86.359034 34.63261, -86.326853 34.599402999999995, -86.33417399999999 34.509799, -86.423914 34.479580999999996, -86.533445 34.502795, -86.55016599999999 34.545963, -86.57885499999999 34.581354999999995, -86.64639299999999 34.548921, -86.689353 34.586425, -86.79005599999999 34.55079, -86.78362801716901 34.991924921992))"
01091,AL,"Marengo County, Alabama",,21027.0,6452.0,14575.0,69.31564179388405,01,091,00161572,0500000US01091,01091,Marengo,06,2530140238,14966620,"POLYGON ((-88.113584 32.00624, -88.007077 32.185313, -88.019145 32.28524, -87.930661 32.310573999999995, -88.046335 32.377086999999996, -88.031623 32.43361, -87.85342 32.532086, -87.82497699999999 32.544789, -87.812559 32.52456, -87.728521 32.524532, -87.72874399999999 32.480917999999996, -87.524485 32.482028, -87.52429 32.307293, -87.47308 32.307614, -87.472206 32.264919, -87.514066 32.265993, -87.521946 32.132816, -87.624005 32.132345, -87.622756 32.005482, -87.66776899999999 31.991355, -88.07348999999999 31.990181999999997, -88.113584 32.00624))"
01093,AL,"Marion County, Alabama",,30776.0,3430.0,27346.0,88.85495191057967,01,093,00161573,0500000US01093,01093,Marion,06,1922656563,3184076,"POLYGON ((-88.20358349521939 34.086527731468095, -88.1732617345949 34.3210395343343, -87.634725 34.306996999999996, -87.636118 34.002203, -87.635932 33.915251, -87.739347 33.914730999999996, -87.951785 33.91993, -87.95192899999999 34.022202, -87.98693 34.052102, -88.207229 34.058333, -88.20358349521939 34.086527731468095))"
01095,AL,"Marshall County, Alabama",,93019.0,43469.0,49550.0,53.26868704243219,01,095,00161574,0500000US01095,01095,Marshall,06,1465531860,148495464,"POLYGON ((-86.58131999999999 34.371094, -86.552782 34.539950999999995, -86.55016599999999 34.545963, -86.533445 34.502795, -86.423914 34.479580999999996, -86.33417399999999 34.509799, -86.326853 34.599402999999995, -86.14846399999999 34.599069, -86.097741 34.512547, -86.087628 34.466558, -86.057712 34.475994, -86.118894 34.403845, -86.10608599999999 34.200756, -86.1089 34.186310999999996, -86.206107 34.17265, -86.303516 34.099073, -86.40901699999999 34.205002, -86.45302 34.259316999999996, -86.477525 34.302758, -86.581936 34.304694, -86.58131999999999 34.371094))"
01097,AL,"Mobile County, Alabama",1.0,412999.0,330310.0,82682.0,20.019903195891516,01,097,00161575,0500000US01097,01097,Mobile,06,3184053031,1074031983,"POLYGON ((-88.432007 31.114297999999998, -88.329782 31.143821, -88.022649 31.144267, -87.972869 31.162694, -87.94012099999999 31.147236999999997, -87.97622199999999 31.089534999999998, -87.941152 31.048161, -87.965187 30.967783999999998, -87.92429 30.935405, -87.986931 30.875183999999997, -87.944546 30.827046, -88.026319 30.753358, -88.00839599999999 30.684956, -88.061998 30.644890999999998, -88.064898 30.588292, -88.081617 30.546317, -88.103768 30.500902999999997, -88.105699 30.401864999999997, -88.136173 30.320729, -88.195664 30.321241999999998, -88.257764 30.318932999999998, -88.31160799999999 30.368907999999998, -88.36402199999999 30.388005999999997, -88.395023 30.369425, -88.403931 30.543359, -88.41226999999999 30.731771, -88.41246743135919 30.7355974592153, -88.4260209637871 30.998281357430297, -88.432007 31.114297999999998))"
01099,AL,"Monroe County, Alabama",,23068.0,4834.0,18234.0,79.04456389804058,01,099,00161576,0500000US01099,01099,Monroe,06,2656469661,22609681,"POLYGON ((-87.784796 31.324672, -87.665572 31.423166, -87.57373299999999 31.435087999999997, -87.619844 31.519049, -87.56541299999999 31.553573, -87.566841 31.697115, -87.516131 31.697823999999997, -87.50093 31.829251, -86.906899 31.830627999999997, -86.90589899999999 31.753034999999997, -87.0511 31.718339999999998, -87.13505099999999 31.642417, -87.166581 31.519561, -87.427455 31.260385999999997, -87.559287 31.227290999999997, -87.61589 31.244457999999998, -87.71764999999999 31.303123999999997, -87.765152 31.297345999999997, -87.784796 31.324672))"
01101,AL,"Montgomery County, Alabama",,229363.0,205300.0,24063.0,10.491230058902264,01,101,00161577,0500000US01101,01101,Montgomery,06,2033918497,37844005,"POLYGON ((-86.496774 32.344437, -86.459552 32.405440999999996, -86.411172 32.409937, -86.262006 32.501689999999996, -86.192284 32.43613, -86.046402 32.406146, -86.023012 32.419978, -85.991283 32.336098, -85.919293 32.274381999999996, -85.98655699999999 32.272342, -85.999157 32.250543, -85.99785899999999 32.141605, -85.996853 32.051049, -85.99556299999999 31.967554, -86.191379 31.966452999999998, -86.302217 31.965065, -86.30361599999999 32.051663999999995, -86.40627599999999 32.050731, -86.408272 32.208976, -86.408771 32.244309, -86.422236 32.253717, -86.448746 32.263594999999995, -86.458512 32.274091999999996, -86.48062999999999 32.271457999999996, -86.484701 32.284492, -86.474479 32.331547, -86.496774 32.344437))"
01103,AL,"Morgan County, Alabama",,119490.0,73370.0,46120.0,38.597372165034734,01,103,00161578,0500000US01103,01103,Morgan,06,1500612908,50921199,"POLYGON ((-87.10507299999999 34.686037, -86.83819 34.556534, -86.79005599999999 34.55079, -86.689353 34.586425, -86.64639299999999 34.548921, -86.57885499999999 34.581354999999995, -86.55016599999999 34.545963, -86.552782 34.539950999999995, -86.58131999999999 34.371094, -86.581936 34.304694, -87.11011099999999 34.313798999999996, -87.10507299999999 34.686037))"
01105,AL,"Perry County, Alabama",,10591.0,0.0,10591.0,100.0,01,105,00161579,0500000US01105,01105,Perry,06,1863900621,10937769,"POLYGON ((-87.52519799999999 32.655713, -87.47391499999999 32.655867, -87.472174 32.830619999999996, -87.4212 32.874508, -87.319473 32.875124, -87.31918399999999 32.831522, -87.01915699999999 32.837033999999996, -87.01776199999999 32.729532, -87.110817 32.489948, -87.423153 32.482965, -87.42174399999999 32.308101, -87.47308 32.307614, -87.52429 32.307293, -87.524485 32.482028, -87.52519799999999 32.655713))"
01107,AL,"Pickens County, Alabama",,19746.0,0.0,19746.0,100.0,01,107,00161580,0500000US01107,01107,Pickens,06,2282893837,22521210,"POLYGON ((-88.317135 33.184123, -88.30444281351039 33.28832, -88.2745164707837 33.534001477785196, -87.946519 33.524065, -87.840683 33.524839, -87.837521 33.153636999999996, -87.96834799999999 33.078235, -88.149395 33.037298, -88.171852 32.99586, -88.3400849921393 32.991264337875, -88.317135 33.184123))"
01109,AL,"Pike County, Alabama",,32899.0,15897.0,17002.0,51.67938235204718,01,109,00161581,0500000US01109,01109,Pike,06,1740647518,2336975,"POLYGON ((-86.191379 31.966452999999998, -85.99556299999999 31.967554, -85.996853 32.051049, -85.946298 32.06189, -85.893652 32.047351, -85.88435 31.967253, -85.790048 31.967253999999997, -85.79104699999999 31.880357, -85.657668 31.880274999999997, -85.66565399999999 31.786237, -85.735732 31.624492999999998, -85.748251 31.618047999999998, -85.789142 31.617963999999997, -86.145895 31.617741, -86.179672 31.616414, -86.14714699999999 31.663149999999998, -86.14833899999999 31.790951, -86.199378 31.79045, -86.191379 31.966452999999998))"
01111,AL,"Randolph County, Alabama",,22913.0,4275.0,18638.0,81.34246934054903,01,111,00161582,0500000US01111,01111,Randolph,06,1503615935,9285419,"POLYGON ((-85.64112899999999 33.320501, -85.64348199999999 33.495885, -85.34774399999999 33.501377999999995, -85.3049438332249 33.482756336845505, -85.29434686434529 33.4279931463646, -85.23659537125279 33.1295440282507, -85.232441 33.108075, -85.593177 33.10734, -85.653654 33.106634, -85.64112899999999 33.320501))"
01113,AL,"Russell County, Alabama",,52947.0,34199.0,18748.0,35.40899389955994,01,113,00161583,0500000US01113,01113,Russell,06,1660577613,15641643,"POLYGON ((-85.434045 32.409839999999996, -85.33014299999999 32.410841999999995, -85.333843 32.468638999999996, -85.059294 32.472909, -85.00113083912369 32.5101547883978, -84.9997867563101 32.507066968783704, -84.971831 32.442842999999996, -84.9811502941337 32.3790400766818, -84.98346599999999 32.363186, -85.008096 32.336677, -84.955704 32.30591, -84.891841 32.263397999999995, -84.9199421479259 32.2308482009333, -84.930127 32.219051, -84.997765 32.185445, -85.05874899999999 32.136018, -85.047063 32.087389, -85.0514111279128 32.062256083622, -85.18506699999999 32.061707999999996, -85.257834 32.147931, -85.410241 32.146651, -85.427441 32.146550999999995, -85.433543 32.234648, -85.434045 32.409839999999996))"
01115,AL,"St. Clair County, Alabama",,83593.0,22740.0,60853.0,72.79676527938942,01,115,00164997,0500000US01115,01115,St. Clair,06,1635844944,56400695,"POLYGON ((-86.577528 33.801977, -86.405981 33.835896, -86.345822 33.882894, -86.325622 33.940146999999996, -86.290127 33.983719, -86.199164 33.988918, -86.14271699999999 33.899391, -86.065272 33.842197999999996, -86.043993 33.763594999999995, -86.145562 33.679097999999996, -86.191868 33.698273, -86.16948 33.619236, -86.235328 33.494532, -86.281999 33.509895, -86.378665 33.390983, -86.378222 33.502410999999995, -86.481939 33.502544, -86.481549 33.546073, -86.51678299999999 33.545896, -86.54275799999999 33.765173, -86.577799 33.765316, -86.577528 33.801977))"
01117,AL,"Shelby County, Alabama",,195085.0,150323.0,44762.0,22.944870184791245,01,117,00161584,0500000US01117,01117,Shelby,06,2034112797,62537787,"POLYGON ((-87.02684599999999 33.246459, -86.97836 33.256222, -86.88251799999999 33.332687, -86.830597 33.332015, -86.674418 33.466521, -86.51719899999999 33.524136, -86.51678299999999 33.545896, -86.481549 33.546073, -86.481939 33.502544, -86.378222 33.502410999999995, -86.378665 33.390983, -86.34111299999999 33.354599, -86.35734 33.296917, -86.45802599999999 33.241434, -86.50312699999999 33.179144, -86.491029 33.102944, -86.51114199999999 33.088431, -86.517344 33.020565999999995, -86.61000299999999 33.070003, -86.881638 33.071861, -86.881182 33.049901, -87.025596 33.165794999999996, -87.02684599999999 33.246459))"
01119,AL,"Sumter County, Alabama",,13763.0,0.0,13763.0,100.0,01,119,00161585,0500000US01119,01119,Sumter,06,2340898915,24634883,"POLYGON ((-88.3892485641243 32.5781223959586, -88.37333799999999 32.711825, -88.3474902478349 32.9290347868805, -88.3400849921393 32.991264337875, -88.171852 32.99586, -88.17532899999999 32.932093, -88.20731599999999 32.924782, -88.132685 32.832853, -88.05372899999999 32.593052, -87.92868899999999 32.632284, -87.840858 32.605036, -87.898355 32.592321, -87.85342 32.532086, -88.031623 32.43361, -88.046335 32.377086999999996, -87.930661 32.310573999999995, -88.4213122213943 32.308679123011295, -88.3892485641243 32.5781223959586))"
01121,AL,"Talladega County, Alabama",,82291.0,36360.0,45931.0,55.81533825084153,01,121,00161586,0500000US01121,01121,Talladega,06,1908256939,60926366,"POLYGON ((-86.50312699999999 33.179144, -86.45802599999999 33.241434, -86.35734 33.296917, -86.34111299999999 33.354599, -86.378665 33.390983, -86.281999 33.509895, -86.235328 33.494532, -86.16948 33.619236, -86.191868 33.698273, -86.145562 33.679097999999996, -86.050669 33.67459, -85.994935 33.586475, -85.79455899999999 33.585564999999995, -85.796054 33.556219999999996, -85.805241 33.535188999999995, -85.85189 33.498742, -85.90490899999999 33.498655, -85.923762 33.396206, -85.976525 33.38187, -85.980293 33.29419, -86.11819799999999 33.29632, -86.120567 33.194511, -86.17282999999999 33.195681, -86.17437 33.104394, -86.491029 33.102944, -86.50312699999999 33.179144))"
01123,AL,"Tallapoosa County, Alabama",,41616.0,10726.0,30890.0,74.22625913110342,01,123,00161587,0500000US01123,01123,Tallapoosa,06,1855782851,128806123,"POLYGON ((-86.00917 33.09026, -85.97471499999999 33.105286, -85.653654 33.106634, -85.593177 33.10734, -85.59315099999999 32.72853, -85.67985399999999 32.71253, -85.696755 32.697429, -85.695854 32.595932999999995, -85.712654 32.581834, -85.798585 32.581089, -85.797156 32.494236, -85.88614799999999 32.493052999999996, -85.87986 32.754528, -86.007187 32.754984, -86.013491 32.819203, -86.00917 33.09026))"
01125,AL,"Tuscaloosa County, Alabama",,194656.0,145003.0,49653.0,25.508075784974523,01,125,00161588,0500000US01125,01125,Tuscaloosa,06,3421009204,78715350,"POLYGON ((-87.840683 33.524839, -87.66666099999999 33.521667, -87.63171799999999 33.609833, -87.423701 33.602095999999996, -87.37104 33.587064999999996, -87.31853199999999 33.587393, -87.318237 33.514165999999996, -87.26692299999999 33.512929, -87.341698 33.470501, -87.194841 33.343069, -87.179754 33.32801, -87.065754 33.275937, -87.065738 33.246907, -87.199153 33.196554, -87.199317 33.130657, -87.281945 33.13306, -87.318539 33.006178999999996, -87.421936 33.003378999999995, -87.71570899999999 33.006824, -87.832233 33.017258, -87.831459 33.093857, -87.838047 33.136863999999996, -87.837521 33.153636999999996, -87.840683 33.524839))"
01127,AL,"Walker County, Alabama",,67023.0,17367.0,49656.0,74.08799964191397,01,127,00161589,0500000US01127,01127,Walker,06,2048686080,36754696,"POLYGON ((-87.636118 34.002203, -87.216735 33.993907, -87.170054 34.005204, -87.15103599999999 33.993224999999995, -87.091836 33.890093, -86.963358 33.858221, -86.95366399999999 33.815297, -87.00596499999999 33.787237, -87.057757 33.656363, -87.17943 33.613794, -87.185794 33.555882, -87.271586 33.52942, -87.26692299999999 33.512929, -87.318237 33.514165999999996, -87.31853199999999 33.587393, -87.37104 33.587064999999996, -87.423701 33.602095999999996, -87.42384299999999 33.689112, -87.52833799999999 33.692049, -87.53160199999999 33.867618, -87.63604 33.871998999999995, -87.635932 33.915251, -87.636118 34.002203))"
01129,AL,"Washington County, Alabama",,17581.0,0.0,17581.0,100.0,01,129,00161590,0500000US01129,01129,Washington,06,2797720360,21652733,"POLYGON ((-88.4636253046849 31.697942371350198, -88.08828799999999 31.699302999999997, -88.078711 31.669618, -88.089388 31.658746999999998, -88.072234 31.5945, -88.05144899999999 31.583503999999998, -88.027693 31.584251, -88.031277 31.560494, -87.970377 31.530545999999998, -87.942514 31.526719, -87.92443999999999 31.503020999999997, -87.906143 31.491751999999998, -87.93510599999999 31.442397999999997, -87.88729 31.392197, -87.908068 31.323041, -87.95961899999999 31.316205999999998, -87.94658799999999 31.192929999999997, -87.972869 31.162694, -88.022649 31.144267, -88.329782 31.143821, -88.432007 31.114297999999998, -88.44865999999999 31.421277, -88.4494460690171 31.435836861277597, -88.45947799999999 31.621651999999997, -88.4636253046849 31.697942371350198))"
01131,AL,"Wilcox County, Alabama",,11670.0,0.0,11670.0,100.0,01,131,00161591,0500000US01131,01131,Wilcox,06,2301075082,49057525,"POLYGON ((-87.66776899999999 31.991355, -87.622756 32.005482, -87.624005 32.132345, -87.521946 32.132816, -87.514066 32.265993, -87.472206 32.264919, -87.324783 32.199069, -87.17786 32.047514, -86.906956 32.04797, -86.85657599999999 32.048352, -86.85758299999999 31.962166999999997, -86.90893899999999 31.961672999999998, -86.906899 31.830627999999997, -87.50093 31.829251, -87.62011199999999 31.827123, -87.66683599999999 31.875746999999997, -87.66776899999999 31.991355))"
01133,AL,"Winston County, Alabama",,24484.0,3699.0,20785.0,84.8921744812939,01,133,00161592,0500000US01133,01133,Winston,06,1587608920,48922726,"POLYGON ((-87.634725 34.306996999999996, -87.52972199999999 34.304598, -87.109911 34.299299, -87.111992 33.992385, -87.15103599999999 33.993224999999995, -87.170054 34.005204, -87.216735 33.993907, -87.636118 34.002203, -87.634725 34.306996999999996))"
02013,AK,"Aleutians East Borough, Alaska",,3141.0,0.0,3141.0,100.0,02,013,01419964,0500000US02013,02013,Aleutians East,04,18091255385,20800268276,"MULTIPOLYGON (((-160.252749 54.913250999999995, -160.192058 55.038157, -160.187261 55.118376, -160.137102 55.171564999999994, -160.025257 55.203914, -159.870591 55.284889, -159.843859 55.249367, -159.816419 55.178050999999996, -159.67030499999998 55.182337, -159.521096 55.253392999999996, -159.488766 55.188812, -159.33847 55.046682999999994, -159.203228 54.914842, -159.272354 54.864204, -159.309681 54.865812999999996, -159.447982 54.941373999999996, -159.504434 55.027316, -159.635226 55.037293999999996, -159.752779 55.066139, -159.813625 55.027466999999994, -160.027035 55.02091, -160.09929499999998 54.962852999999996, -160.226967 54.864075, -160.252749 54.913250999999995)), ((-160.856621 55.318487999999995, -160.808929 55.370121999999995, -160.687442 55.402198, -160.517513 55.379377999999996, -160.333421 55.436927999999995, -160.26056499999999 55.463674, -160.137032 55.450708999999996, -160.154038 55.377517999999995, -160.30655 55.303275, -160.341217 55.251799, -160.46826199999998 55.288925, -160.527617 55.256374, -160.486511 55.181951, -160.525226 55.129870999999994, -160.655577 55.160261, -160.734942 55.151311, -160.821381 55.117850999999995, -160.841917 55.20444, -160.856621 55.318487999999995)), ((-161.426005 55.216563, -161.35672599999998 55.221261999999996, -161.329875 55.219418, -161.344152 55.158504, -161.45128599999998 55.178027, -161.426005 55.216563)), ((-161.697129 55.249148, -161.523434 55.271659, -161.560207 55.207045, -161.691553 55.198479, -161.697129 55.249148)), ((-162.844362 54.510428, -162.58531499999998 54.447995, -162.34484 54.401336, -162.388754 54.367622999999995, -162.46695 54.342692, -162.608608 54.369147, -162.760247 54.372192999999996, -162.861736 54.424771, -162.844362 54.510428)), ((-164.94878899999998 54.579876999999996, -164.864333 54.620188, -164.741815 54.645441, -164.674836 54.702596, -164.57689599999998 54.824563999999995, -164.57626 54.895342, -164.43527999999998 54.933125999999994, -164.34353399999998 54.894138999999996, -164.20489700000002 54.931239999999995, -164.119196 54.969415999999995, -163.994179 54.983315, -163.894695 55.039114999999995, -163.774093 55.05578, -163.527109 55.040870999999996, -163.429548 54.954758999999996, -163.343768 54.974439, -163.280771 55.032959, -163.314652 55.126312, -163.132007 55.179629, -163.032256 55.172146999999995, -162.86151999999998 55.198339, -162.900027 55.252466, -162.813255 55.299457999999994, -162.64165 55.392576, -162.56541099999998 55.466848999999996, -162.365467 55.604586, -162.219551 55.710867, -162.12088599999998 55.749089, -162.05063 55.790896999999994, -161.898956 55.833464, -161.807833 55.891954, -161.712283 55.904232, -161.450442 55.954485, -161.15687 56.012215999999995, -160.964744 56.023754, -160.807119 56.023979999999995, -160.811041 55.94723, -160.793215 55.88596, -160.564014 55.863718999999996, -160.508433 55.869378999999995, -160.457194 55.917232999999996, -160.533685 55.95995, -160.58956899999998 55.983048, -160.488708 56.077214, -160.405869 56.207938, -160.385922 56.279706, -160.22287799999998 56.346868, -160.146252 56.400175999999995, -159.985615 56.449743, -159.828049 56.543935, -159.534961 56.626529, -159.219956 56.739529999999995, -158.972735 56.842138, -158.893547986565 56.809308548377196, -158.893607 56.754404, -159.051094 56.754400999999994, -159.051089 56.667687, -159.275932 56.667682, -159.275928 56.580966999999994, -159.588041 56.580960999999995, -159.588036 56.494245, -159.900149 56.494239, -159.90013299999998 56.320803, -159.806389 56.320805, -159.80640599999998 55.973918999999995, -159.86797 55.973918, -159.867971 55.887192999999996, -159.56136 55.887197, -159.561438320694 55.6409137566581, -159.572125 55.627683999999995, -159.696713 55.573305999999995, -159.733899 55.569984999999996, -159.760365 55.615202999999994, -159.679201 55.655895, -159.673191 55.750961, -159.627482 55.803247999999996, -159.679792 55.838764999999995, -159.770298 55.852357, -159.84735899999998 55.80253, -159.93708900000001 55.803306, -160.02628199999998 55.792294999999996, -160.058443 55.721734, -160.130445 55.681419, -160.279827 55.641383999999995, -160.392587 55.602771, -160.464301 55.533243, -160.46274499999998 55.506654, -160.521335 55.474419999999995, -160.65411699999999 55.512595999999995, -160.666917 55.459776, -160.781401 55.45178, -160.836725 55.473135, -160.976551 55.472736, -161.080549 55.408497999999994, -161.253977 55.355895999999994, -161.486114 55.359322, -161.514211 55.385253999999996, -161.47830299999998 55.4406, -161.469271 55.496829999999996, -161.376102 55.569793999999995, -161.39261299999998 55.628220999999996, -161.48206399999998 55.633979, -161.58704699999998 55.620059999999995, -161.658262 55.560446999999996, -161.70006899999998 55.51439, -161.686495 55.408041, -161.777414 55.329377, -161.863339 55.266988999999995, -161.817232 55.176528999999995, -161.718614 55.154166, -161.576643 55.103831, -161.550357 55.065734, -161.690346 55.078500000000005, -161.792297 55.052277999999994, -161.906434 55.100319999999996, -161.956595 55.112173999999996, -162.053281 55.074211999999996, -162.11874 55.102911, -162.190348 55.066981, -162.219326 55.028974999999996, -162.23567500000001 54.962601, -162.236806 54.881629999999994, -162.282944 54.841215999999996, -162.349315 54.836048999999996, -162.428237 54.895433999999995, -162.435473 54.929249, -162.41351 55.036559999999994, -162.471364 55.051932, -162.569291 55.004599, -162.587967 54.97201, -162.708453 54.958479999999994, -162.834245 54.926851, -162.913684 54.950272999999996, -162.96220499999998 54.993538, -163.065602 54.926171999999994, -163.14958000000001 54.885906, -163.254588 54.838907, -163.352997 54.810173999999996, -163.281379 54.77673, -163.184295 54.774912, -163.068952 54.712604999999996, -163.037788 54.646995, -163.223179 54.676894999999995, -163.392198 54.658496, -163.572383 54.623211, -163.80358999999999 54.636497999999996, -164.03827 54.624688, -164.257585 54.572722, -164.337538 54.524259, -164.35270400000002 54.465022999999995, -164.45655399999998 54.419855999999996, -164.640457 54.391166, -164.743977 54.394216, -164.86147499999998 54.431352999999994, -164.904077 54.499195, -164.944636 54.532903, -164.94878899999998 54.579876999999996)), ((-165.60222499999998 54.045266999999996, -165.468221 54.079640999999995, -165.28077000000002 54.115624999999994, -165.14097800000002 54.131079, -165.00790999999998 54.134933999999994, -164.88313399999998 54.196186999999995, -164.824183 54.225527, -164.7637 54.223152999999996, -164.816166 54.158753999999995, -164.956139 54.060987999999995, -165.088283 54.072491, -165.287665 54.038349, -165.555768 54.023551, -165.60222499999998 54.045266999999996)), ((-166.06155 54.185092, -165.95975099999998 54.220982, -165.868192 54.214884, -165.62555 54.298964, -165.478452 54.295333, -165.38371899999999 54.196731, -165.549217 54.112196, -165.78443399999998 54.069435, -165.87512900000002 54.03642, -165.901649 54.06287, -166.046438 54.044185999999996, -166.11224199999998 54.122527999999996, -166.06155 54.185092)), ((-166.225644 53.986229105085, -166.172365 53.998124, -166.075283 53.969570999999995, -166.160924652199 53.935638052193895, -166.225641 53.960206, -166.225644 53.986229105085)))"
